C.D.S.  -  SIMBAD4 rel 1.7  -  2021.02.27CET22:50:48

NGC  5139
---------

Number of objects : 7684

 #  |dist(asec)|prob. |     link ref      |     link      |            identifier             |typ|       coord1 (ICRS,J2000/2000)        |Mag U |Mag B |Mag V |Mag R |Mag I |  spec. type   |#bib|#not
    |          |member|                   |    comment    |                                   |   |                                       |      |      |      |      |      |               |    |    
3735|    129.29|    90|2007ApJ...661L.155P|S              |2MASS J13265996-4728333            |RG*|13 26 59.9719557321 -47 28 33.464587965|     ~|13.570|12.316|     ~|10.698|~              |   6|   0
3736|    129.29|   100|2010ApJ...722.1373J|B              |2MASS J13265996-4728333            |RG*|13 26 59.9719557321 -47 28 33.464587965|     ~|13.570|12.316|     ~|10.698|~              |   6|   0
3737|    129.29|   100|2011ApJ...731...64M|B              |2MASS J13265996-4728333            |RG*|13 26 59.9719557321 -47 28 33.464587965|     ~|13.570|12.316|     ~|10.698|~              |   6|   0
3738|    210.25|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 42429            |*  |13 27 07.94 -47 28 27.9                |     ~|14.595|     ~|     ~|12.304|~              |   3|   0
3739|    493.34|    90|2007ApJ...661L.155P|S              |NGC 5139 4095                      |RB?|13 27 35.9285373935 -47 28 34.541083020|     ~|14.521|13.497|     ~|12.304|~              |   4|   0
3740|    493.34|   100|2010ApJ...722.1373J|B              |NGC 5139 4095                      |RB?|13 27 35.9285373935 -47 28 34.541083020|     ~|14.521|13.497|     ~|12.304|~              |   4|   0
3741|    625.41|   100|2012A&A...547A.109M|B              |2MASS J13254559-4728506            |RG*|13 25 45.59 -47 28 50.6                |16.084|15.340|14.439|     ~|     ~|~              |   4|   0
3742|    625.41|   100|2017AJ....154..150A|B              |2MASS J13254559-4728506            |RG*|13 25 45.59 -47 28 50.6                |16.084|15.340|14.439|     ~|     ~|~              |   4|   0
3743|    457.47|   100|2018A&A...618A.134M|B              |2MASS J13260219-4729069            |RG*|13 26 02.1998196976 -47 29 06.989427411|     ~|15.712|14.832|     ~|13.762|~              |   3|   0
3744|    449.11|   100|2010ApJ...722.1373J|B              |NGC 5139 3937                      |RB?|13 26 02.9971239424 -47 28 59.441367341|     ~|14.235|13.226|     ~|     ~|~              |   3|   0
3745|    208.12|   100|2010ApJ...722.1373J|B              |2MASS J13262676-4728514            |RG*|13 26 26.7574429747 -47 28 51.542885406|     ~|14.021|12.855|     ~|     ~|~              |   4|   0
3746|    147.11|   100|2010ApJ...722.1373J|B              |2MASS J13263276-4728453            |AB*|13 26 32.7686537219 -47 28 45.521688101|     ~|13.615|12.565|     ~|     ~|~              |   4|   0
3747|    116.43|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 43158            |RB?|13 26 35.9514002759 -47 29 05.257857409|     ~|13.675|12.555|     ~|     ~|~              |   3|   0
3748|    434.92|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 43524            |*  |13 27 30.1808748526 -47 28 46.845207570|     ~|14.384|     ~|     ~|12.232|~              |   3|   0
3749|    831.98|     0|2017AJ....154..150A|B              |2MASS J13280935-4728502            |RG*|13 28 09.3473144784 -47 28 50.386511678|     ~|15.653|14.510|     ~|     ~|~              |   3|   0
3750|    837.46|   100|2017AJ....154..150A|B              |2MASS J13252469-4729096            |RG*|13 25 24.6996594604 -47 29 09.614466502|     ~|15.390|14.459|     ~|     ~|~              |   4|   0
3751|    622.27|   100|2017AJ....154..150A|B              |2MASS J13254595-4729119            |RG*|13 25 45.9477161331 -47 29 11.924030669|     ~|15.425|14.302|     ~|     ~|~              |   3|   0
3752|    572.56|   100|2017AJ....154..150A|B              |2MASS J13255091-4729215            |RG*|13 25 50.9056117587 -47 29 21.503818702|     ~|15.446|14.514|     ~|     ~|~              |   4|   0
3753|    400.72|    90|2007ApJ...661L.155P|S              |NGC 5139 578                       |RB?|13 26 07.8799376486 -47 29 18.597470693|     ~|14.198|13.032|     ~|11.849|~              |   4|   0
3754|    400.72|   100|2010ApJ...722.1373J|B              |NGC 5139 578                       |RB?|13 26 07.8799376486 -47 29 18.597470693|     ~|14.198|13.032|     ~|11.849|~              |   4|   0
3755|    329.16|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 44068            |*  |13 26 14.9039495762 -47 29 11.277714634|     ~|14.437|     ~|     ~|12.285|~              |   3|   0
3756|    248.25|    90|2007ApJ...661L.155P|S              |2MASS J13262309-4729255            |RG*|13 26 23.10 -47 29 25.5                |     ~|15.003|14.004|     ~|12.814|~              |   4|   0
3757|    248.25|   100|2011ApJ...731...64M|B              |2MASS J13262309-4729255            |RG*|13 26 23.10 -47 29 25.5                |     ~|15.003|14.004|     ~|12.814|~              |   4|   0
3758|    192.94|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 44424            |RB?|13 27 06.1727485017 -47 29 09.462285046|     ~|13.786|12.737|     ~|     ~|~              |   3|   0
3759|    196.37|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 44426            |RB?|13 27 06.3069986846 -47 29 23.005993577|     ~|13.786|12.598|     ~|     ~|~              |   3|   0
3760|    594.59|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 44508            |*  |13 27 45.8887082859 -47 29 09.500583992|     ~|14.275|     ~|     ~|11.884|~              |   3|   0
3761|    360.38|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 45054            |*  |13 26 12.0740254180 -47 29 36.288969908|     ~|14.602|     ~|     ~|12.520|~              |   4|   0
3762|    307.88|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 45069            |*  |13 26 17.3405572430 -47 29 37.947244120|     ~|14.459|     ~|     ~|12.307|~              |   3|   0
3763|    237.67|   100|2010ApJ...722.1373J|B              |NGC 5139 573                       |RB?|13 26 24.4192315175 -47 29 38.932498818|     ~|14.189|13.149|     ~|     ~|~              |   3|   0
3764|    216.51|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 45107            |*  |13 26 26.47 -47 29 34.9                |     ~|14.459|     ~|     ~|12.213|~              |   3|   0
3765|     63.08|    90|2007ApJ...661L.155P|S              |2MASS J13264519-4729455            |RG*|13 26 45.196 -47 29 45.54              |     ~|13.619|12.488|     ~|10.984|~              |   6|   0
3766|     63.08|   100|2010ApJ...722.1373J|B              |2MASS J13264519-4729455            |RG*|13 26 45.196 -47 29 45.54              |     ~|13.619|12.488|     ~|10.984|~              |   6|   0
3767|     63.08|   100|2011ApJ...731...64M|B              |2MASS J13264519-4729455            |RG*|13 26 45.196 -47 29 45.54              |     ~|13.619|12.488|     ~|10.984|~              |   6|   0
3768|    177.22|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 45410            |RB?|13 27 03.918 -47 29 40.55              |     ~|14.104|13.056|     ~|     ~|~              |   3|   0
3769|    315.59|   100|2018A&A...618A.134M|B              |2MASS J13271804-4729348            |RG*|13 27 18.04 -47 29 34.9                |     ~|15.722|14.839|     ~|13.750|~              |   3|   0
3770|    483.63|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 45507            |*  |13 27 34.62 -47 29 46.5                |     ~|14.553|     ~|     ~|12.359|~              |   3|   0
3771|    999.17|     0|2017AJ....154..150A|B              |2MASS J13250910-4730173            |RG*|13 25 09.1085239807 -47 30 17.293182414|     ~|15.571|14.388|     ~|     ~|~              |   3|   0
3772|    629.29|   100|2017AJ....154..150A|B              |2MASS J13254568-4730053            |RG*|13 25 45.6875691368 -47 30 05.348125638|     ~|15.336|14.416|     ~|     ~|~              |   3|   0
3773|    626.31|   100|2017AJ....154..150A|B              |2MASS J13254631-4730283            |RG*|13 25 46.3130240818 -47 30 28.358023445|     ~|15.406|14.439|     ~|     ~|~              |   3|   0
3774|    597.90|   100|2017AJ....154..150A|B              |2MASS J13254906-4730224            |RG*|13 25 49.0592643478 -47 30 22.476416269|     ~|15.554|14.590|     ~|     ~|~              |   3|   0
3775|    295.02|   100|2011ApJ...731...64M|B              |2MASS J13261951-4730144            |RG*|13 26 19.51 -47 30 14.5                |     ~|     ~|13.721|     ~|     ~|~              |   3|   0
3776|     85.03|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 46223            |RB?|13 26 45.0549250679 -47 30 08.082086002|     ~|13.945|12.725|     ~|     ~|~              |   3|   0
3777|    103.82|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 46289            |RB?|13 26 53.3039241866 -47 30 10.072236756|     ~|13.495|12.281|     ~|     ~|~              |   3|   0
3778|    138.99|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 46318            |RB?|13 26 56.944 -47 30 24.71              |     ~|13.935|12.804|     ~|11.573|~              |   4|   0
3779|    138.99|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 46318            |RB?|13 26 56.944 -47 30 24.71              |     ~|13.935|12.804|     ~|11.573|~              |   4|   0
3780|    126.82|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 46323            |RB?|13 26 57.420 -47 30 00.40              |     ~|13.568|12.341|     ~|     ~|~              |   3|   0
3781|    298.63|   100|2010ApJ...722.1373J|B              |NGC 5139 3534                      |RB?|13 27 15.0650457678 -47 30 25.491473945|     ~|14.077|13.139|     ~|     ~|~              |   3|   0
3782|    316.97|    90|2007ApJ...661L.155P|S              |NGC 5139 3545                      |RB?|13 27 17.0892213784 -47 30 21.955301088|     ~|14.629|13.208|     ~|12.512|~              |   4|   0
3783|    316.97|   100|2010ApJ...722.1373J|B              |NGC 5139 3545                      |RB?|13 27 17.0892213784 -47 30 21.955301088|     ~|14.629|13.208|     ~|12.512|~              |   4|   0
3784|    423.94|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 46429            |*  |13 27 28.1817682861 -47 30 14.781164934|     ~|14.489|     ~|     ~|12.348|~              |   3|   0
3785|    539.28|   100|2010ApJ...722.1373J|B              |NGC 5139 3588                      |RB?|13 27 39.6593013490 -47 30 20.906172932|     ~|14.104|13.142|     ~|     ~|~              |   3|   0
3786|    582.39|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 46443            |*  |13 27 43.9151093407 -47 30 24.538143896|     ~|14.476|     ~|     ~|12.378|~              |   3|   0
3787|    768.60|   100|2017AJ....154..150A|B              |2MASS J13280278-4729565            |RG*|13 28 02.7894733474 -47 29 56.569770933|     ~|15.132|14.225|     ~|     ~|~              |   3|   0
3788|    553.14|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 47027            |RG*|13 25 53.920 -47 30 42.35              |     ~|15.351|14.430|     ~|13.348|~              |   5|   0
3789|    553.14|   100|2017AJ....154..150A|B              |Cl* NGC 5139 LEID 47027            |RG*|13 25 53.920 -47 30 42.35              |     ~|15.351|14.430|     ~|13.348|~              |   5|   0
3790|    374.99|    90|2007ApJ...661L.155P|S              |NGC 5139 3449                      |RB?|13 26 11.910 -47 30 36.16              |     ~|14.409|13.266|     ~|12.154|~              |   4|   0
3791|    374.99|   100|2010ApJ...722.1373J|B              |NGC 5139 3449                      |RB?|13 26 11.910 -47 30 36.16              |     ~|14.409|13.266|     ~|12.154|~              |   4|   0
3792|    309.50|   100|2011ApJ...731...64M|B              |Cl* NGC 5139 LEID 47066            |RG*|13 26 18.5697611987 -47 30 31.548568343|     ~|     ~|14.331|     ~|     ~|~              |   3|   0
3793|    295.39|   100|2010ApJ...722.1373J|B              |NGC 5139 459                       |RB?|13 26 20.3195047657 -47 30 38.333158422|     ~|14.050|13.009|     ~|     ~|~              |   3|   0
3794|    243.59|    90|2007ApJ...661L.155P|S              |NGC 5139 3489                      |RB?|13 26 26.2254069609 -47 30 43.594178441|     ~|14.372|13.259|     ~|12.093|~              |   4|   0
3795|    243.59|   100|2010ApJ...722.1373J|B              |NGC 5139 3489                      |RB?|13 26 26.2254069609 -47 30 43.594178441|     ~|14.372|13.259|     ~|12.093|~              |   4|   0
3796|    121.26|    90|2007ApJ...661L.155P|S              |2MASS J13265149-4730393            |RG*|13 26 51.5048046668 -47 30 39.545972522|     ~|14.113|12.957|     ~|11.728|~              |   5|   0
3797|    121.26|   100|2010ApJ...722.1373J|B              |2MASS J13265149-4730393            |RG*|13 26 51.5048046668 -47 30 39.545972522|     ~|14.113|12.957|     ~|11.728|~              |   5|   0
3798|    121.26|   100|2011ApJ...731...64M|B              |2MASS J13265149-4730393            |RG*|13 26 51.5048046668 -47 30 39.545972522|     ~|14.113|12.957|     ~|11.728|~              |   5|   0
3799|    190.97|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 47338            |RB?|13 27 01.8463280634 -47 30 47.242373298|     ~|13.801|12.628|     ~|     ~|~              |   3|   0
3800|    196.58|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 47339            |RB?|13 27 02.0751546781 -47 30 53.231924509|     ~|13.967|13.024|     ~|     ~|~              |   3|   0
3801|    201.63|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 47354            |RB?|13 27 04.4387556505 -47 30 28.134418946|     ~|14.391|13.147|     ~|11.974|~              |   4|   0
3802|    201.63|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 47354            |RB?|13 27 04.4387556505 -47 30 28.134418946|     ~|14.391|13.147|     ~|11.974|~              |   4|   0
3803|    305.44|   100|2011ApJ...731...64M|B              |2MASS J13271561-4730297            |RG*|13 27 15.6297789027 -47 30 29.731069698|     ~|     ~|13.860|     ~|     ~|~              |   3|   0
3804|    516.36|    90|2007ApJ...661L.155P|S              |2MASS J13273669-4730514            |RG*|13 27 36.7078341451 -47 30 51.417631874|     ~|14.082|13.052|     ~|11.876|~              |   5|   0
3805|    516.36|   100|2010ApJ...722.1373J|B              |2MASS J13273669-4730514            |RG*|13 27 36.7078341451 -47 30 51.417631874|     ~|14.082|13.052|     ~|11.876|~              |   5|   0
3806|    676.15|    90|2007ApJ...661L.155P|S              |NGC 5139 3606                      |RB?|13 27 53.2441754937 -47 30 27.144262847|     ~|14.473|13.504|     ~|12.367|~              |   5|   0
3807|    676.15|   100|2010ApJ...722.1373J|B              |NGC 5139 3606                      |RB?|13 27 53.2441754937 -47 30 27.144262847|     ~|14.473|13.504|     ~|12.367|~              |   5|   0
3808|    154.16|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 48151            |RB?|13 26 39.9317046811 -47 31 01.081463665|     ~|13.904|12.825|     ~|     ~|~              |   3|   0
3809|    157.49|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 48186            |RB?|13 26 44.311 -47 31 20.69              |     ~|14.095|12.968|     ~|11.836|~              |   4|   0
3810|    157.49|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 48186            |RB?|13 26 44.311 -47 31 20.69              |     ~|14.095|12.968|     ~|11.836|~              |   4|   0
3811|    171.38|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 48259            |RB?|13 26 54.6527004016 -47 31 20.339472071|     ~|14.109|12.966|     ~|11.851|~              |   4|   0
3812|    171.38|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 48259            |RB?|13 26 54.6527004016 -47 31 20.339472071|     ~|14.109|12.966|     ~|11.851|~              |   4|   0
3813|    334.05|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 48371            |*  |13 27 17.50 -47 30 59.5                |     ~|15.107|     ~|     ~|13.085|~              |   3|   0
